StopId,Code,Name,StopType,Zone,Ward,AddressNo,Street,SupportDisability,Status,Lng,Lat,Search,Routes,RouteId,RouteVarId
76,Q1 020,Cục Hải Quan Thành Phố,Nhà chờ,Quận 1,Phường Bến Nghé,2-4,Hàm Nghi,,Đang khai thác,106.705549,10.770885,CHQTP 2-4 HN,"01, 03, 123, 124, 19, 45, 56, 61-6, 88, D1",41,82
3691,Q1 193,Chợ Cũ,Nhà chờ,Quận 1,Phường Bến Nghé,84,Hàm Nghi,,Đang khai thác,106.703108,10.771006,CC 84 HN,"01, 03, 19, 45, 56, 86, 88",41,82
2028,Q1 194,Trường Cao Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Trường Cao Thắng,Hàm Nghi,,Đang khai thác,106.701853,10.771043,TCT TCT HN,"01, 03, 102, 19, 20, 34, 38, 39, 45, 56, 75, 86, 88",41,82
7269,Q1 183,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 8,Hàm Nghi,Có,Đang khai thác,106.699492,10.77117,TTctdHN HN8 HN,"03, 19, 56, 88",41,82
7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93",41,82
7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",41,82
7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",41,82
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",41,82
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",42,83
7276,Q1 190,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,277-279-275Y,Phạm Ngũ Lão,Có,Đang khai thác,106.690941,10.76767,TTT 277-279-275Y PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 75, 86, 88, 93",42,83
7277,Q1 191,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Phạm Ngũ Lão,187,Phạm Ngũ Lão,Có,Đang khai thác,106.693699,10.768788,NTN 187 PNL,"03, 04, 102, 109, 140, 18, 19, 20, 28, 34, 36, 39, 46, 52, 65, 69, 72, 93, DL01",42,83
7278,Q1 192,Trường Emst Thalmann,Nhà chờ,Quận 1,Phường Phạm Ngũ Lão,Trường Emst Thalmann,Phạm Ngũ Lão,Có,Đang khai thác,106.695587,10.769504,TET TET PNL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 65, 69, 93",42,83
4275,Q1 161,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,Hàm Nghi 15 (99),Hàm Nghi,,Đang khai thác,106.70101,10.77079,TTctdHN HN15( HN,"102, 20, 86",42,83
32,Q1 017,Hồ Tùng Mậu,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,67,Hàm Nghi,,Đang khai thác,106.704074,10.770722,HTM 67 HN,"01, 03, 120, 19, 20, 45, 56, 61-6, 75, 88, D1, DL01",42,83
2114,Q1 018,Tòa nhà Bitexco,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,31-33-35,Hàm Nghi,,Đang khai thác,106.704792,10.770685,TnB 31-33-35 HN,"20, 75",42,83
2115,Q1 019,Cục Hải Quan Thành Phố,Nhà chờ,Quận 1,Phường Nguyễn Thái Bình,1,Hàm Nghi,,Đang khai thác,106.705785,10.770637,CHQTP 1 HN,"20, 75",42,83
2116,Q4 026,Đại học Luật,Trụ dừng,Quận 4,,8A,Nguyễn Tất Thành,,Đang khai thác,106.706032,10.767288,DhL 8A NTT,"20, 75",42,83
855,Q4 027,Bưu Điện Quận 4,Trụ dừng,Quận 4,,136-138,Nguyễn Tất Thành,,Đang khai thác,106.70763,10.76385,BDQ4 136-138 NTT,"102, 20, 31, 34, 75",42,83
857,Q4 028,Đại học Nguyễn Tất Thành,Nhà chờ,Quận 4,,276,Nguyễn Tất Thành,,Đang khai thác,106.70932,10.7618,DhNTT 276 NTT,"102, 20, 31, 34, 75",42,83
858,Q4 029,Trường Nguyễn Trãi,Trụ dừng,Quận 4,,428,Nguyễn Tất Thành,,Đang khai thác,106.713359,10.759423,TNT 428 NTT,"102, 20, 31, 34, 75",42,83
860,Q4 030,Cảng Sài Gòn,Trụ dừng,Quận 4,,456,Nguyễn Tất Thành,,Đang khai thác,106.715977,10.7579,CSG 456 NTT,"102, 20, 31, 34, 75",42,83
859,Q7 080,Cầu Tân Thuận 2,Trụ dừng,Quận 7,,46/14 (chân cầu Tân Thuận 2),Nguyễn Văn Linh,,Đang khai thác,106.723927,10.752424,CTT2 46/14(cTT2) NVL,"102, 20, 31, 34, 68, 75",42,83
843,Q7 104,Khu chế xuất Tân Thuận,Trụ dừng,Quận 7,,Đối diện 49/2,Nguyễn Văn Linh,,Đang khai thác,106.727414,10.752498,KcxTT Dd49/2 NVL,"20, 34, 68, 75",42,83
2122,Q7 004,Khu chế xuất Tân Thuận,Trụ dừng,Quận 7,Phường Tân Thuận Tây,298,Huỳnh Tấn Phát,,Đang khai thác,106.728428,10.75166,KcxTT 298 HTP,"20, 68, 75",42,83
2123,Q7 005,Bùi Văn Ba,Trụ dừng,Quận 7,Phường Bình Thuận,338,Huỳnh Tấn Phát,,Đang khai thác,106.728643,10.749151,BVB 338 HTP,"20, 68, 75",42,83
2125,Q7 006,Nhà tưởng niệm Bác Hồ,Trụ dừng,Quận 7,Phường Bình Thuận,448A,Huỳnh Tấn Phát,,Đang khai thác,106.729163,10.745061,NtnBH 448A HTP,"20, 68, 75",42,83
2124,Q7 007,Trường Huỳnh Tấn Phát,Trụ dừng,Quận 7,Phường Bình Thuận,488,Huỳnh Tấn Phát,,Đang khai thác,106.729485,10.742901,THTP 488 HTP,"20, 68, 75",42,83
2126,Q7 008,Nghĩa trang liệt sỹ Nhà Bè,Trụ dừng,Quận 7,Phường Bình Thuận,Nghĩa trang liệt sỹ Nhà Bè,Huỳnh Tấn Phát,,Đang khai thác,106.729876,10.740381,NtlsNB NtlsNB HTP,"20, 68, 75",42,83
2130,Q7 009,Cầu Phú Mỹ,Trụ dừng,Quận 7,Phường Tân Phú,560 (16/8),Huỳnh Tấn Phát,,Đang khai thác,106.730434,10.736803,CPM 560( HTP,"20, 75",42,83
2186,Q7 034,Khu phố 2,Trụ dừng,Quận 7,Phường Tân Phú,704,Huỳnh Tấn Phát,,Đang khai thác,106.730751,10.734294,Kp2 704 HTP,20,42,83
2127,Q7 010,Phú Thuận,Trụ dừng,Quận 7,Phường Tân Phú,748,Huỳnh Tấn Phát,,Đang khai thác,106.731652,10.731337,PT 748 HTP,"20, 75",42,83
2128,Q7 012,Gò Ô Môi,Trụ dừng,Quận 7,Phường Phú Mỹ,864,Huỳnh Tấn Phát,,Đang khai thác,106.732677,10.728433,GOM 864 HTP,"20, 75",42,83
2132,Q7 013,Khu phố 3,Trụ dừng,Quận 7,,936,Huỳnh Tấn Phát,,Đang khai thác,106.734302,10.724986,Kp3 936 HTP,"20, 75",42,83
2131,Q7 014,Mầm non Ban Mai,Trụ dừng,Quận 7,Phường Phú Mỹ,1004A,Huỳnh Tấn Phát,,Đang khai thác,106.735412,10.722836,MnBM 1004A HTP,"20, 75",42,83
2135,Q7 015,Ban chỉ huy Quân sự Quận 7,Trụ dừng,Quận 7,Phường Phú Mỹ,1092-1094,Huỳnh Tấn Phát,,Đang khai thác,106.736378,10.720833,BchQsQ7 1092-1094 HTP,"20, 75",42,83
2133,Q7 016,Trường Nguyễn Văn Hưởng,Trụ dừng,Quận 7,Phường Phú Mỹ,1166,Huỳnh Tấn Phát,,Đang khai thác,106.736593,10.71884,TNVH 1166 HTP,"20, 75",42,83
2136,Q7 017,Nhà sách Nguyễn Văn Cừ,Trụ dừng,Quận 7,Phường Phú Mỹ,1260,Huỳnh Tấn Phát,,Đang khai thác,106.736732,10.7166,NsNVC 1260 HTP,"20, 75",42,83
2134,Q7 018,Hoàng Quốc Việt,Trụ dừng,Quận 7,Phường Phú Mỹ,1312,Huỳnh Tấn Phát,,Đang khai thác,106.736813,10.714782,HQV 1312 HTP,"20, 75",42,83
1362,Q7 019,Trường Ngô Quyền,Trụ dừng,Quận 7,Phường Phú Mỹ,1360,Huỳnh Tấn Phát,,Đang khai thác,106.736904,10.712974,TNQ 1360 HTP,"139, 20, 75",42,83
1358,Q7 020,An Chánh Dương,Trụ dừng,Quận 7,Phường Phú Mỹ,1400,Huỳnh Tấn Phát,,Đang khai thác,106.737016,10.711002,ACD 1400 HTP,"139, 20, 75",42,83
1360,Q7 021,Chùa Pháp Hoa,Trụ dừng,Quận 7,Phường Phú Mỹ,1452,Huỳnh Tấn Phát,,Đang khai thác,106.737152,10.708958,CPH 1452 HTP,"139, 20, 75",42,83
1366,Q7 022,Phạm Hữu Lầu,Trụ dừng,Quận 7,Phường Phú Mỹ,1520-1522,Huỳnh Tấn Phát,,Đang khai thác,106.737427,10.705626,PHL 1520-1522 HTP,"139, 20, 75",42,83
1055,HNB 001,Chợ Phú Xuân,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1678-1680 (26/1-26/2),Huỳnh Tấn Phát,,Đang khai thác,106.73817,10.701088,CPX 1678-1680( HTP,"110, 20, 75",42,83
1147,HNB 028,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1901B,Huỳnh Tấn Phát,,Đang khai thác,106.738785,10.6984,NkKM 1901B HTP,"110, 20",42,83
1058,HNB 003,Công an Thị trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,242 (42/7),Huỳnh Tấn Phát,,Đang khai thác,106.739666,10.695869,CaTtNB 242( HTP,"110, 20, 75",42,83
1061,HNB 004,Trường Lâm Văn Bền,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,57/4,Huỳnh Tấn Phát,,Đang khai thác,106.740546,10.69345,TLVB 57/4 HTP,"110, 20, 75",42,83
1063,HNB 005,Chùa Lá,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,Kế 4/11C,Huỳnh Tấn Phát,,Đang khai thác,106.741694,10.690113,CL K4/11C HTP,"110, 20, 75",42,83
1060,HNB 006,Ngân hàng Agribank,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2132,Huỳnh Tấn Phát,,Đang khai thác,106.743314,10.686992,NhA 2132 HTP,"110, 20, 75",42,83
1065,HNB 007,Chùa Pháp Võ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,536,Huỳnh Tấn Phát,,Đang khai thác,106.74538,10.683998,CPV 536 HTP,"110, 20, 75",42,83
1062,HNB 008,Đào Tông Nguyên,Nhà chờ,Huyện Nhà Bè,Xã Phú Xuân,Đối diện 23/5,Huỳnh Tấn Phát,,Đang khai thác,106.746764,10.682021,DTN Dd23/5 HTP,"110, 20, 75",42,83
1066,HNB 009,Công Tiến Thọ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2374 (15/6B),Huỳnh Tấn Phát,,Đang khai thác,106.750803,10.679275,CTT 2374( HTP,"110, 20, 75",42,83
1064,HNB 010,Ngã Ba Bờ Đăng,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,12/8H,Huỳnh Tấn Phát,,Đang khai thác,106.753196,10.6784,NBBD 12/8H HTP,"110, 20, 75",42,83
2138,HNB 011,Ủy ban xã Phú Xuân,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2524 (790B),Huỳnh Tấn Phát,,Đang khai thác,106.754419,10.677925,?bxPX 2524( HTP,"20, 75",42,83
2137,HNB 012,Việt Long Sài Gòn,Nhà chờ,Huyện Nhà Bè,Xã Phú Xuân,Công ty Việt Long Sài Gòn,Huỳnh Tấn Phát,,Đang khai thác,106.757192,10.676897,VLSG CtVLSG HTP,"20, 75",42,83
2141,HNB 013,Trường Lê Văn Hưu,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,Đối diện 74/4B,Huỳnh Tấn Phát,,Đang khai thác,106.759611,10.675922,TLVH Dd74/4B HTP,"20, 75",42,83
2139,HNB 014,Chùa Bà Châu Đốc 2,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2864,Huỳnh Tấn Phát,,Đang khai thác,106.76268,10.674752,CBCD2 2864 HTP,"20, 75",42,83
2144,HNB 015,Phà Bình Khánh,Ô sơn,Huyện Nhà Bè,Xã Phú Xuân,2756,Huỳnh Tấn Phát,,Đang khai thác,106.765233,10.673761,PBK 2756 HTP,"20, 75",42,83
2140,BX 72,Bến xe buýt Bình Khánh,Bến xe,Huyện Nhà Bè,,BẾN XE BUÝT BÌNH KHÁNH,Huỳnh Tấn Phát,,Đang khai thác,106.766263,10.673856,BxbBK BXBBK HTP,20,42,83
2140,BX 72,Bến xe buýt Bình Khánh,Bến xe,Huyện Nhà Bè,,BẾN XE BUÝT BÌNH KHÁNH,Huỳnh Tấn Phát,,Đang khai thác,106.766263,10.673856,BxbBK BXBBK HTP,20,42,84
2174,HNB 111,Phà Bình Khánh,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2919,Huỳnh Tấn Phát,,Đang khai thác,106.765426,10.673856,PBK 2919 HTP,"20, 75",42,84
2173,HNB 016,Chùa Bà Châu Đốc 2,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2775-2777,Huỳnh Tấn Phát,,Đang khai thác,106.762626,10.674931,CBCD2 2775-2777 HTP,20,42,84
3689,HNB 017,Trường Lê Văn Hưu,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2749,Huỳnh Tấn Phát,,Đang khai thác,106.759847,10.675985,TLVH 2749 HTP,"20, 75",42,84
2176,HNB 018,Việt Long Sài Gòn,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,817,Huỳnh Tấn Phát,,Đang khai thác,106.757594,10.676882,VLSG 817 HTP,"20, 75",42,84
2177,HNB 019,Ủy ban xã Phú Xuân,Nhà chờ,Huyện Nhà Bè,Xã Phú Xuân,2461,Huỳnh Tấn Phát,,Đang khai thác,106.754354,10.678115,?bxPX 2461 HTP,"20, 75",42,84
1141,HNB 020,Công Tiến Thọ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,2479 (19/8B),Huỳnh Tấn Phát,,Đang khai thác,106.75071,10.679507,CTT 2479( HTP,"110, 20, 75",42,84
1143,HNB 021,Đào Tông Nguyên,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,23/3,Huỳnh Tấn Phát,,Đang khai thác,106.746994,10.681985,DTN 23/3 HTP,"110, 20, 75",42,84
1142,HNB 022,Chùa Pháp Võ,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,27/1B,Huỳnh Tấn Phát,,Đang khai thác,106.745476,10.684125,CPV 27/1B HTP,"110, 20, 75",42,84
1144,HNB 023,Ngân hàng Agribank,Nhà chờ,Huyện Nhà Bè,Thị trấn Nhà Bè,18,Huỳnh Tấn Phát,,Đang khai thác,106.743202,10.687393,NhA 18 HTP,"110, 20, 75",42,84
1145,HNB 024,Chùa Lá,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2213,Huỳnh Tấn Phát,,Đang khai thác,106.741909,10.68996,CL 2213 HTP,"110, 20, 75",42,84
1146,HNB 025,Trường Lâm Văn Bền,Trụ dừng,Huyện Nhà Bè,Xã Phú Xuân,638,Huỳnh Tấn Phát,,Đang khai thác,106.740723,10.693397,TLVB 638 HTP,"110, 20, 75",42,84
1150,HNB 027,Công An Thị Trấn Nhà Bè,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,2049,Huỳnh Tấn Phát,,Đang khai thác,106.740026,10.695332,CATTNB 2049 HTP,"110, 20, 75",42,84
1148,HNB 026,Nha khoa Khánh Minh,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1758,Huỳnh Tấn Phát,,Đang khai thác,106.738996,10.698273,NkKM 1758 HTP,"110, 20, 75",42,84
1059,HNB 002,Chợ Phú Xuân,Trụ dừng,Huyện Nhà Bè,Thị trấn Nhà Bè,1809-1811,Huỳnh Tấn Phát,,Đang khai thác,106.738315,10.70114,CPX 1809-1811 HTP,"110, 20",42,84
1364,Q7 023,Phạm Hữu Lầu,Trụ dừng,Quận 7,Phường Phú Mỹ,1697-1699,Huỳnh Tấn Phát,,Đang khai thác,106.737649,10.705547,PHL 1697-1699 HTP,"139, 20, 75",42,84
1363,Q7 024,Chùa Pháp Hoa,Trụ dừng,Quận 7,Phường Phú Mỹ,Đối diện 1442 (1611),Huỳnh Tấn Phát,,Đang khai thác,106.737381,10.708926,CPH Dd1442( HTP,"139, 20, 75",42,84
1367,Q7 025,An Chánh Dương,Trụ dừng,Quận 7,Phường Phú Mỹ,1543,Huỳnh Tấn Phát,,Đang khai thác,106.737242,10.711134,ACD 1543 HTP,"139, 20, 75",42,84
1365,Q7 026,Trường Ngô Quyền,Trụ dừng,Quận 7,Phường Phú Mỹ,1424 (1503/7),Huỳnh Tấn Phát,,Đang khai thác,106.737177,10.712795,TNQ 1424( HTP,"139, 20, 75",42,84
2175,Q7 027,Hoàng Quốc Việt,Trụ dừng,Quận 7,Phường Phú Mỹ,1393-1395,Huỳnh Tấn Phát,,Đang khai thác,106.737081,10.714624,HQV 1393-1395 HTP,"20, 75",42,84
2178,Q7 028,Nhà sách Nguyễn Văn Cừ,Trụ dừng,Quận 7,Phường Phú Mỹ,Đối diện 1260,Huỳnh Tấn Phát,,Đang khai thác,106.736974,10.716732,NsNVC Dd1260 HTP,"20, 75",42,84
2179,Q7 029,Trường Nguyễn Văn Hưởng,Trụ dừng,Quận 7,Phường Phú Mỹ,1255,Huỳnh Tấn Phát,,Đang khai thác,106.736882,10.718656,TNVH 1255 HTP,"20, 75",42,84
2180,Q7 030,Ban chỉ huy quân sự Quận 7,Trụ dừng,Quận 7,Phường Phú Mỹ,1193,Huỳnh Tấn Phát,,Đang khai thác,106.73656,10.721054,BchqsQ7 1193 HTP,"20, 75",42,84
2181,Q7 031,Mầm non Ban Mai,Trụ dừng,Quận 7,Phường Phú Mỹ,1097,Huỳnh Tấn Phát,,Đang khai thác,106.735525,10.723141,MnBM 1097 HTP,"20, 75",42,84
2182,Q7 032,Khu phố 3,Trụ dừng,Quận 7,Phường Phú Thuận,1027,Huỳnh Tấn Phát,,Đang khai thác,106.734554,10.725028,Kp3 1027 HTP,"20, 75",42,84
2129,Q7 011,Gò Ô Môi,Trụ dừng,Quận 7,Phường Phú Thuận,955A,Huỳnh Tấn Phát,,Đang khai thác,106.732838,10.728654,GOM 955A HTP,20,42,84
2183,Q7 033,Phú Thuận,Trụ dừng,Quận 7,Phường Phú Thuận,853,Huỳnh Tấn Phát,,Đang khai thác,106.731834,10.731727,PT 853 HTP,"20, 75",42,84
2184,Q7 035,Cầu Phú Mỹ,Trụ dừng,Quận 7,Phường Tân Phú,731,Huỳnh Tấn Phát,,Đang khai thác,106.730681,10.736639,CPM 731 HTP,"20, 75",42,84
2189,Q7 036,Nghĩa Trang Liệt Sĩ Nhà Bè,Trụ dừng,Quận 7,Phường Tân Thuận Đông,619,Huỳnh Tấn Phát,,Đang khai thác,106.730188,10.739944,NTLSNB 619 HTP,"20, 68, 75",42,84
2185,Q7 037,Trường Nguyễn Hữu Cảnh,Trụ dừng,Quận 7,Phường Tân Thuận Đông,571,Huỳnh Tấn Phát,,Đang khai thác,106.729796,10.742621,TNHC 571 HTP,"20, 68, 75",42,84
2187,Q7 038,Nhà tưởng niệm Bác Hồ,Trụ dừng,Quận 7,Phường Tân Thuận Đông,473-475,Huỳnh Tấn Phát,,Đang khai thác,106.72941,10.745077,NtnBH 473-475 HTP,"20, 68, 75",42,84
2190,Q7 039,Bùi Văn Ba,Trụ dừng,Quận 7,Phường Tân Thuận Đông,381,Huỳnh Tấn Phát,,Đang khai thác,106.728868,10.749441,BVB 381 HTP,"20, 68, 75",42,84
2188,Q7 040,Khu chế xuất Tân Thuận,Trụ dừng,Quận 7,Phường Tân Thuận Đông,Đối diện 298,Huỳnh Tấn Phát,,Đang khai thác,106.72868,10.751892,KcxTT Dd298 HTP,"20, 68, 75",42,84
848,Q4 031,Cảng Sài Gòn,Nhà chờ,Quận 4,,Đối diện 466,Nguyễn Tất Thành,,Đang khai thác,106.7155,10.758443,CSG Dd466 NTT,"102, 20, 31, 34, 75",42,84
847,Q4 032,Nhà thờ Thánh An Tôn,Nhà chờ,Quận 4,,Đối diện 448,Nguyễn Tất Thành,,Đang khai thác,106.713241,10.759771,NtTAT Dd448 NTT,"102, 20, 31, 34, 75",42,84
850,Q4 033,Đại học Nguyễn Tất Thành,Nhà chờ,Quận 4,,Đối diện 300A,Nguyễn Tất Thành,,Đang khai thác,106.710194,10.761557,DhNTT Dd300A NTT,"102, 20, 31, 34, 75",42,84
849,Q4 034,Bưu Điện Quận 4,Ô sơn,Quận 4,,75-83,Nguyễn Tất Thành,,Đang khai thác,106.707941,10.763744,BDQ4 75-83 NTT,"102, 20, 31, 34, 75",42,84
852,Q4 006,Chợ Xóm Chiếu,Trụ dừng,Quận 4,,34,Hoàng Diệu,,Đang khai thác,106.706471,10.764983,CXC 34 HD,"102, 20, 31, 34, 75",42,84
851,Q4 007,Đoàn Văn Bơ,Trụ dừng,Quận 4,,106-108,Hoàng Diệu,,Đang khai thác,106.704031,10.763744,DVB 106-108 HD,"102, 20, 31, 34, 75",42,84
2028,Q1 194,Trường Cao Thắng,Nhà chờ,Quận 1,Phường Bến Nghé,Trường Cao Thắng,Hàm Nghi,,Đang khai thác,106.701853,10.771043,TCT TCT HN,"01, 03, 102, 19, 20, 34, 38, 39, 45, 56, 75, 86, 88",42,84
82,Q1 023,Trạm Trung chuyển trên đường Hàm Nghi,Nhà chờ,Quận 1,Phường Bến Thành,Hàm Nghi 16 (140),Hàm Nghi,,Đang khai thác,106.699326,10.771243,TTctdHN HN16( HN,"04, 18, 20",42,84
7273,Q1 187,Khách sạn New World,Ô sơn,Quận 1,Phường Bến Thành,Đối diện cây xanh số 105,Lê Lai,Có,Đang khai thác,106.695946,10.770964,KsNW Ddcxs105 LL,"03, 04, 102, 109, 18, 19, 20, 34, 36, 39, 52, 75, 86, 88, 93",42,84
7274,Q1 188,Nguyễn Thị Nghĩa,Trụ dừng,Quận 1,Phường Bến Thành,94-96,Lê Lai,Có,Đang khai thác,106.693495,10.769952,NTN 94-96 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",42,84
7275,Q1 189,Tôn Thất Tùng,Trụ dừng,Quận 1,Phường Bến Thành,202-204,Lê Lai,Có,Đang khai thác,106.690469,10.768761,TTT 202-204 LL,"03, 04, 102, 109, 140, 18, 19, 20, 34, 36, 39, 52, 53, 69, 72, 75, 86, 88, 93",42,84
35,BX 01,Bến xe buýt Sài Gòn,Bến xe,Quận 1,Phường Phạm Ngũ Lão,BẾN XE BUÝT SÀI GÒN,Lê Lai,Có,Đang khai thác,106.689362,10.767676,BxbSG BXBSG LL,"03, 04, 102, 109, 120, 13, 140, 18, 19, 20, 27, 28, 34, 36, 39, 52, 61-6, 65, 69, 70-3, 72, 75, 86, 88, 93, D1",42,84
496,BX 20,Bến xe buýt Quận 8,Bến xe,Quận 8,,BẾN XE BUÝT QUẬN 8,Quốc lộ 50,,Đang khai thác,106.656357,10.733545,BxbQ8 BXBQ8 Ql50,"08, 22, 25, 34, 59, 62, 62-11, 62-9",43,85
2148,Q8 071,Bến xe Quận 8,Trụ dừng,Quận 8,,328-330,Quốc lộ 50,,Đang khai thác,106.656051,10.732776,BxQ8 328-330 Ql50,"22, 45, 47, 62-11, 62-9",43,85
2149,HBC 168,Công an Bình Hưng,Trụ dừng,Huyện Bình Chánh,,A6/17,Quốc lộ 50,,Đang khai thác,106.655971,10.7308,CaBH A Ql50,"22, 45, 47, 62-11, 62-9",43,85
2151,HBC 169,Mầm non Ánh Dương,Trụ dừng,Huyện Bình Chánh,,A11/9 (A11/07),Quốc lộ 50,,Đang khai thác,106.65589,10.72789,MnAD A( Ql50,"22, 45, 47, 62-11, 62-9",43,85
2150,HBC 170,Giáo xứ Bình Hưng,Trụ dừng,Huyện Bình Chánh,,A13/1,Quốc lộ 50,,Đang khai thác,106.655831,10.725292,GxBH A Ql50,"22, 45, 47, 62-11, 62-9",43,85
2153,HBC 171,Bình Hưng,Ô sơn,Huyện Bình Chánh,,B2/21A,Quốc lộ 50,,Đang khai thác,106.655686,10.72058,BH B Ql50,"22, 45, 47, 62-11, 62-9",43,85
879,HBC 008,Sau Quốc lộ 50,Trụ dừng,Huyện Bình Chánh,,Cột đèn 144,Nguyễn Văn Linh,,Đang khai thác,106.654415,10.718972,SQl50 Cd144 NVL,"102, 22, 45",43,85
881,HBC 009,Khu đô thị Hạnh Phúc,Trụ dừng,Huyện Bình Chánh,,Cột đèn 156,Nguyễn Văn Linh,,Đang khai thác,106.649158,10.714903,KdtHP Cd156 NVL,"102, 22, 45",43,85
884,HBC 010,Cầu Bà Lớn,Trụ dừng,Huyện Bình Chánh,,Cột đèn 174,Nguyễn Văn Linh,,Đang khai thác,106.645103,10.71174,CBL Cd174 NVL,"102, 22, 45",43,85
878,HBC 011,Chung cư Conic,Trụ dừng,Huyện Bình Chánh,,Cột đèn 184,Nguyễn Văn Linh,,Đang khai thác,106.64227,10.709506,CcC Cd184 NVL,"102, 22, 45",43,85
880,HBC 012,Khu dân cư 13A,Trụ dừng,Huyện Bình Chánh,,Cột đèn 192,Nguyễn Văn Linh,,Đang khai thác,106.639502,10.707397,Kdc13A Cd192 NVL,"102, 22, 45",43,85
882,HBC 013,Trịnh Quang Nghị,Trụ dừng,Huyện Bình Chánh,,Trụ điện 57P (Cột đèn 210),Nguyễn Văn Linh,,Đang khai thác,106.634567,10.703602,TQN Td57P(d210) NVL,"102, 22, 45",43,85
886,HBC 014,Kim Hằng,Trụ dừng,Huyện Bình Chánh,,Cột đèn 216-Nhôm Kim Hằng,Nguyễn Văn Linh,,Đang khai thác,106.631713,10.701414,KH Cd216-NhomKH NVL,"102, 22",43,85
887,HBC 015,Cầu sập,Trụ dừng,Huyện Bình Chánh,,Cột đèn 232,Nguyễn Văn Linh,,Đang khai thác,106.627235,10.69925,Cs Cd232 NVL,"102, 22",43,85
883,HBC 016,Cầu Cần Giuộc,Trụ dừng,Huyện Bình Chánh,,Cột đèn 249,Nguyễn Văn Linh,,Đang khai thác,106.61828,10.696855,CCG Cd249 NVL,"102, 22",43,85
